ID,Customer_Age,Churn,CHI_Score_Month,CHI_Score,Support_Cases_Month,Support_Cases,SP_Month,SP,Logins,Blog_Articles,Views, Days_Since_Last_Login
 273 ,14,0,138.00,15.00,1.00,1.00,3.00,3.00,34.00,6.00,-835.00,9.00
 274 ,14,0,128.00,-3.00,0.00,-1.00,0.00,-3.00,-39.00,0.00,105.00,0.00
 275 ,10,0,177.00,19.00,0.00,-1.00,0.00,-3.00,18.00,0.00,43.00,0.00
 276 ,14,0,140.00,0.00,0.00,0.00,0.00,0.00,-50.00,0.00,-104.00,0.00
 277 ,5,0,112.00,3.00,0.00,-2.00,0.00,-3.00,36.00,-2.00,1490.00,0.00
 278 ,13,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,31.00
 279 ,12,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-8.00,31.00
 280 ,14,0,68.00,-10.00,6.00,6.00,3.00,3.00,48.00,0.00,-681.00,3.00
 281 ,14,0,130.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,-1603.00,3.00
 282 ,14,0,145.00,-11.00,3.00,-7.00,3.00,0.00,-25.00,-1.00,-244.00,-1.00
 283 ,12,1,77.00,-5.00,2.00,1.00,3.00,0.00,-1.00,-5.00,1.00,5.00
 284 ,14,0,116.00,-8.00,0.00,0.00,0.00,0.00,1.00,2.00,20.00,-8.00
 285 ,18,1,155.00,-13.00,0.00,0.00,0.00,0.00,-76.00,-3.00,63.00,0.00
 286 ,14,0,136.00,105.00,3.00,2.00,3.00,0.00,342.00,0.00,0.00,-1.00
 287 ,13,0,18.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.00,30.00
 288 ,13,0,35.00,-20.00,1.00,1.00,3.00,3.00,69.00,0.00,16.00,-1.00
 289 ,13,0,41.00,-29.00,4.00,3.00,3.00,0.00,12.00,-1.00,5.00,-2.00
 290 ,13,0,165.00,0.00,0.00,0.00,0.00,0.00,6.00,-1.00,5322.00,0.00
 291 ,12,0,180.00,12.00,3.00,-5.00,3.00,-0.13,-34.00,-2.00,57.00,0.00
 292 ,14,0,61.00,-49.00,0.00,0.00,0.00,0.00,-15.00,-5.00,21.00,-4.00
 293 ,13,0,143.00,-4.00,0.00,0.00,0.00,0.00,-1.00,0.00,-55.00,20.00
 294 ,13,1,78.00,2.00,0.00,0.00,0.00,0.00,16.00,2.00,1.00,-11.00
 295 ,14,0,32.00,-44.00,2.00,2.00,3.00,3.00,0.00,-3.00,-3.00,-3.00
 296 ,14,0,85.00,-17.00,4.00,-5.00,3.00,0.13,83.00,0.00,3.00,0.00
 297 ,11,0,231.00,0.00,1.00,-2.00,3.00,0.33,48.00,-1.00,-321.00,0.00
 298 ,14,0,148.00,19.00,0.00,0.00,0.00,0.00,4.00,0.00,-27.00,20.00
 299 ,14,1,14.00,-101.00,0.00,0.00,0.00,0.00,-4.00,-1.00,-16.00,9.00
 300 ,12,1,0.00,-8.00,0.00,-1.00,0.00,-3.00,-3.00,0.00,8.00,-7.00
 301 ,13,0,40.00,12.00,0.00,0.00,0.00,0.00,20.00,0.00,-1.00,17.00
 302 ,8,0,16.00,-2.00,0.00,0.00,0.00,0.00,4.00,0.00,5.00,-32.00
 303 ,13,0,94.00,-35.00,0.00,-1.00,0.00,-3.00,-13.00,0.00,139.00,3.00
 304 ,10,0,34.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,-128.00,31.00
 305 ,12,0,0.00,-35.00,0.00,0.00,0.00,0.00,-12.00,0.00,1384.00,7.00
 306 ,13,0,69.00,6.00,0.00,0.00,0.00,0.00,2.00,0.00,16.00,31.00
 307 ,19,0,61.00,61.00,0.00,-1.00,0.00,-3.00,24.00,0.00,0.00,-7.00
 308 ,14,0,143.00,-2.00,0.00,-1.00,0.00,-3.00,9.00,1.00,2260.00,0.00
 309 ,11,0,101.00,-50.00,0.00,0.00,0.00,0.00,-46.00,-2.00,154.00,-5.00
 310 ,12,0,142.00,-25.00,1.00,-2.00,3.00,0.00,-25.00,-4.00,-2.00,-2.00
 311 ,14,0,120.00,0.00,0.00,0.00,0.00,0.00,-2.00,0.00,-66.00,-2.00
 312 ,13,0,61.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,-44.00,30.00
 313 ,14,0,61.00,26.00,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,31.00
 314 ,13,0,118.00,-12.00,0.00,-1.00,0.00,-3.00,-41.00,0.00,-1.00,2.00
 315 ,6,0,20.00,-1.00,0.00,0.00,0.00,0.00,-2.00,0.00,15.00,4.00
 316 ,13,0,76.00,-4.00,0.00,0.00,0.00,0.00,5.00,-1.00,1.00,0.00
 317 ,12,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00
 318 ,14,0,0.00,-42.00,0.00,0.00,0.00,0.00,-14.00,0.00,14.00,-1.00
 319 ,12,1,0.00,-16.00,0.00,0.00,0.00,0.00,-4.00,0.00,12.00,-2.00
 320 ,13,0,42.00,-17.00,0.00,0.00,0.00,0.00,6.00,0.00,-15.00,9.00
 321 ,14,0,105.00,-57.00,0.00,0.00,0.00,0.00,-41.00,-4.00,37.00,-1.00
 322 ,14,0,99.00,-10.00,0.00,0.00,0.00,0.00,3.00,0.00,-974.00,9.00
 323 ,12,0,122.00,-2.00,0.00,0.00,0.00,0.00,-16.00,-1.00,18.00,-4.00
 324 ,12,1,105.00,-36.00,0.00,-1.00,0.00,-3.00,1.00,-1.00,66.00,-6.00
 325 ,14,0,156.00,-4.00,0.00,0.00,0.00,0.00,28.00,-2.00,-169.00,0.00
 326 ,9,0,75.00,-1.00,0.00,0.00,0.00,0.00,67.00,0.00,22.00,12.00
 327 ,5,0,118.00,6.00,0.00,-1.00,0.00,-3.00,-29.00,5.00,191.00,-5.00
 328 ,14,0,56.00,-4.00,0.00,0.00,0.00,0.00,-2.00,0.00,-786.00,4.00
 329 ,14,0,177.00,-6.00,2.00,1.00,3.00,0.00,1.00,-14.00,-8839.00,0.00
 330 ,13,0,185.00,-37.00,2.00,2.00,2.50,2.50,8.00,-2.00,12.00,0.00
 331 ,9,0,83.00,9.00,2.00,1.00,3.00,0.00,18.00,0.00,-200.00,2.00
 332 ,12,0,78.00,11.00,0.00,0.00,0.00,0.00,14.00,0.00,-420.00,4.00
 333 ,13,0,173.00,44.00,0.00,0.00,0.00,0.00,19.00,1.00,-31.00,-7.00
 334 ,12,0,58.00,-1.00,0.00,0.00,0.00,0.00,2.00,0.00,33.00,31.00
 335 ,12,1,0.00,-64.00,0.00,0.00,0.00,0.00,-7.00,-3.00,-19.00,19.00
 336 ,9,0,87.00,-21.00,0.00,-1.00,0.00,-3.00,15.00,2.00,48.00,-12.00
 337 ,13,0,127.00,-11.00,1.00,0.00,3.00,0.00,4.00,0.00,-7323.00,1.00
 338 ,12,0,186.00,2.00,1.00,0.00,3.00,0.00,85.00,0.00,34.00,-1.00
 339 ,13,1,54.00,19.00,0.00,0.00,0.00,0.00,0.00,-1.00,426.00,31.00
 340 ,14,0,129.00,-13.00,0.00,0.00,0.00,0.00,-11.00,-2.00,165.00,-2.00
 341 ,13,0,73.00,-10.00,0.00,0.00,0.00,0.00,-3.00,0.00,156.00,-9.00
 342 ,13,0,82.00,-38.00,0.00,0.00,0.00,0.00,0.00,-1.00,10.00,6.00
 343 ,14,0,65.00,40.00,1.00,1.00,3.00,3.00,10.00,0.00,-313.00,3.00
 344 ,14,0,58.00,-52.00,0.00,-1.00,0.00,-3.00,-32.00,0.00,55.00,1.00
 345 ,12,1,58.00,41.00,0.00,0.00,0.00,0.00,31.00,5.00,8.00,9.00
 346 ,14,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00
 347 ,14,0,143.00,5.00,0.00,0.00,0.00,0.00,23.00,1.00,-196.00,0.00
 348 ,14,0,25.00,24.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,31.00
 349 ,14,0,173.00,3.00,3.00,0.00,3.00,0.33,8.00,0.00,754.00,0.00
 350 ,14,0,3.00,0.00,1.00,1.00,3.00,3.00,3.00,0.00,0.00,-31.00
 351 ,13,0,79.00,-5.00,0.00,-2.00,0.00,-3.00,2.00,0.00,65.00,0.00
 352 ,14,0,78.00,-33.00,0.00,-2.00,0.00,-3.00,-17.00,-5.00,-703.00,10.00
 353 ,14,0,95.00,3.00,0.00,0.00,0.00,0.00,12.00,0.00,76.00,-2.00
 354 ,13,0,139.00,-29.00,0.00,0.00,0.00,0.00,-4.00,1.00,244.00,-1.00
 355 ,12,0,88.00,0.00,0.00,0.00,0.00,0.00,-4.00,0.00,-146.00,2.00
 356 ,13,0,167.00,3.00,1.00,1.00,2.00,2.00,43.00,2.00,-227.00,0.00
 357 ,12,1,203.00,25.00,7.00,6.00,2.86,-0.14,88.00,-2.00,-28322.00,3.00
 358 ,11,0,166.00,10.00,3.00,2.00,3.00,0.00,73.00,1.00,30.00,0.00
 359 ,11,0,158.00,-15.00,5.00,-1.00,3.00,0.00,-34.00,1.00,137.00,0.00
 360 ,11,0,70.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,-43.00,5.00
 361 ,13,0,125.00,23.00,0.00,0.00,0.00,0.00,3.00,0.00,-127.00,6.00
 362 ,13,0,111.00,-2.00,0.00,-1.00,0.00,-3.00,2.00,0.00,0.00,0.00
 363 ,12,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00
 364 ,11,0,166.00,9.00,0.00,0.00,0.00,0.00,-8.00,-1.00,-933.00,3.00
 365 ,12,0,45.00,-67.00,0.00,0.00,0.00,0.00,-4.00,-1.00,1.00,-5.00
 366 ,13,1,135.00,-39.00,0.00,0.00,0.00,0.00,-12.00,-1.00,39.00,0.00
 367 ,10,0,119.00,-2.00,0.00,0.00,0.00,0.00,11.00,-6.00,-18.00,-2.00
 368 ,12,0,117.00,5.00,0.00,0.00,0.00,0.00,14.00,-4.00,-1.00,5.00
 369 ,12,1,14.00,-42.00,0.00,0.00,0.00,0.00,3.00,0.00,4.00,-34.00
 370 ,12,0,96.00,-48.00,0.00,-5.00,0.00,-3.00,-7.00,0.00,-12.00,3.00
 371 ,12,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00
 372 ,13,0,136.00,14.00,3.00,2.00,3.00,0.00,69.00,-1.00,-107.00,-1.00
 373 ,13,0,163.00,-3.00,10.00,8.00,3.00,0.00,174.00,11.00,-57.00,-2.00
 374 ,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 375 ,10,0,177.00,-15.00,0.00,0.00,0.00,0.00,0.00,0.00,209.00,-3.00
 376 ,3,0,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00
 377 ,12,0,135.00,-13.00,0.00,-1.00,0.00,-3.00,-9.00,-2.00,-2.00,12.00
 378 ,5,0,61.00,-3.00,0.00,0.00,0.00,0.00,-1.00,-12.00,12.00,7.00
 379 ,10,0,200.00,-13.00,3.00,1.00,3.00,0.00,25.00,-2.00,2388.00,0.00
 380 ,13,0,155.00,20.00,1.00,1.00,2.00,2.00,200.00,0.00,1980.00,-1.00
 381 ,12,1,43.00,-28.00,0.00,0.00,0.00,0.00,-2.00,0.00,2.00,-60.00
 382 ,11,0,75.00,-1.00,0.00,0.00,0.00,0.00,-4.00,-1.00,-441.00,-17.00
 383 ,13,0,155.00,19.00,5.00,4.00,3.40,0.40,-4.00,0.00,695.00,0.00
 384 ,10,1,30.00,-39.00,0.00,0.00,0.00,0.00,-2.00,-1.00,9.00,-36.00
 385 ,13,0,192.00,-5.00,0.00,0.00,0.00,0.00,16.00,1.00,-237.00,0.00
 386 ,12,0,101.00,-27.00,0.00,-3.00,0.00,-2.67,-44.00,0.00,112.00,-2.00
 387 ,13,1,61.00,-12.00,0.00,0.00,0.00,0.00,2.00,0.00,28.00,31.00
 388 ,13,0,189.00,-22.00,0.00,0.00,0.00,0.00,-73.00,-3.00,51.00,0.00
 389 ,12,0,141.00,58.00,0.00,-2.00,0.00,-3.00,1.00,-1.00,-5.00,0.00
 390 ,13,0,150.00,20.00,0.00,0.00,0.00,0.00,67.00,3.00,-4.00,-1.00
 391 ,12,0,158.00,-16.00,0.00,0.00,0.00,0.00,62.00,-5.00,13.00,0.00
 392 ,13,0,253.00,11.00,2.00,1.00,3.00,0.00,9.00,-5.00,-1113.00,0.00
 393 ,11,0,124.00,-11.00,0.00,-1.00,0.00,-3.00,22.00,1.00,30.00,-1.00
 394 ,13,1,128.00,-18.00,0.00,0.00,0.00,0.00,2.00,-2.00,-31.00,6.00
 395 ,13,0,83.00,38.00,0.00,0.00,0.00,0.00,4.00,0.00,-49.00,31.00
 396 ,13,0,55.00,35.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,31.00
 397 ,10,0,121.00,-47.00,2.00,0.00,3.00,0.00,0.00,-1.00,2008.00,4.00
 398 ,13,0,103.00,2.00,0.00,0.00,0.00,0.00,20.00,1.00,-102.00,-7.00
 399 ,13,0,161.00,51.00,0.00,-1.00,0.00,-3.00,-15.00,1.00,2.00,-6.00
 400 ,19,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00
 401 ,12,0,180.00,-1.00,2.00,0.00,3.00,0.50,8.00,-1.00,493.00,-1.00
 402 ,12,1,8.00,-7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00
 403 ,11,0,121.00,0.00,2.00,1.00,3.00,0.00,23.00,0.00,93.00,0.00
 404 ,12,0,39.00,-25.00,0.00,0.00,0.00,0.00,0.00,0.00,-52.00,31.00
 405 ,13,0,170.00,35.00,1.00,-1.00,3.00,0.00,30.00,-2.00,-519.00,0.00
 406 ,8,0,119.00,8.00,0.00,0.00,0.00,0.00,19.00,0.00,-1025.00,-3.00
 407 ,5,0,0.00,-43.00,2.00,-1.00,3.00,0.00,-27.00,-1.00,8.00,5.00
 408 ,13,0,122.00,-28.00,0.00,0.00,0.00,0.00,0.00,-3.00,60.00,0.00
 409 ,12,0,98.00,14.00,0.00,0.00,0.00,0.00,3.00,0.00,-5.00,0.00
 410 ,11,0,168.00,-8.00,0.00,-1.00,0.00,-3.00,-11.00,1.00,115.00,-1.00
 411 ,13,0,252.00,13.00,8.00,2.00,3.00,0.00,36.00,-1.00,728.00,0.00
 412 ,12,1,5.00,-31.00,0.00,0.00,0.00,0.00,-1.00,0.00,-38.00,4.00
 413 ,13,0,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,-4.00,31.00
 414 ,13,0,221.00,36.00,0.00,-3.00,0.00,-3.00,37.00,1.00,178.00,0.00
 415 ,13,0,0.00,-21.00,0.00,-1.00,0.00,-3.00,-10.00,0.00,-6.00,-5.00
 416 ,13,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-8.00,31.00
 417 ,13,0,70.00,21.00,0.00,0.00,0.00,0.00,6.00,0.00,-173.00,30.00
 418 ,13,0,154.00,-2.00,0.00,0.00,0.00,0.00,25.00,1.00,-26.00,3.00
 419 ,12,0,61.00,-1.00,0.00,0.00,0.00,0.00,4.00,0.00,-29.00,-11.00
 420 ,13,0,157.00,-2.00,2.00,2.00,3.00,3.00,80.00,-1.00,232.00,-2.00
 421 ,13,0,41.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,-22.00,31.00
 422 ,13,0,73.00,19.00,2.00,2.00,3.00,3.00,61.00,0.00,-67.00,-9.00
 423 ,10,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00
 424 ,13,0,131.00,-4.00,0.00,0.00,0.00,0.00,48.00,0.00,-13.00,3.00
 425 ,13,0,0.00,-25.00,0.00,0.00,0.00,0.00,-2.00,0.00,0.00,-27.00
 426 ,13,0,96.00,-11.00,0.00,0.00,0.00,0.00,19.00,0.00,-17.00,0.00
 427 ,13,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00
 428 ,13,0,201.00,-1.00,10.00,-1.00,3.00,0.00,56.00,0.00,-5933.00,0.00
 429 ,13,0,137.00,-9.00,0.00,-2.00,0.00,-3.00,22.00,2.00,43.00,0.00
 430 ,12,1,42.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,103.00,31.00
 431 ,13,0,228.00,-2.00,3.00,-1.00,4.00,0.75,28.00,-2.00,-203.00,-5.00
 432 ,12,0,133.00,-5.00,1.00,1.00,3.00,3.00,-6.00,0.00,923.00,2.00
 433 ,12,0,77.00,10.00,0.00,0.00,0.00,0.00,4.00,0.00,-87.00,7.00
 434 ,13,0,186.00,-2.00,3.00,2.00,3.00,0.00,3.00,-2.00,-36.00,0.00
 435 ,13,0,67.00,46.00,0.00,0.00,0.00,0.00,8.00,1.00,2.00,-29.00
 436 ,13,0,81.00,-36.00,0.00,0.00,0.00,0.00,-12.00,-1.00,-118.00,-2.00
 437 ,13,0,154.00,-53.00,2.00,0.00,3.00,0.00,23.00,-1.00,59.00,0.00
 438 ,13,0,160.00,-2.00,0.00,0.00,0.00,0.00,-24.00,-1.00,-64.00,-4.00
 439 ,12,1,9.00,9.00,1.00,1.00,3.00,3.00,2.00,0.00,-64.00,31.00
 440 ,13,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00
 441 ,13,0,125.00,-47.00,0.00,0.00,0.00,0.00,0.00,-7.00,-347.00,-2.00
 442 ,11,0,152.00,30.00,2.00,2.00,3.00,3.00,2.00,1.00,6.00,-1.00
 443 ,13,0,53.00,-15.00,0.00,0.00,0.00,0.00,2.00,0.00,69.00,15.00
 444 ,13,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,31.00
 445 ,12,0,158.00,-20.00,1.00,0.00,3.00,0.00,-36.00,0.00,13.00,1.00
 446 ,12,0,120.00,-1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,8.00
 447 ,12,0,57.00,8.00,0.00,0.00,0.00,0.00,10.00,0.00,-36.00,31.00
 448 ,13,0,69.00,-1.00,0.00,0.00,0.00,0.00,5.00,0.00,24.00,-1.00
 449 ,13,0,113.00,7.00,1.00,1.00,3.00,3.00,6.00,-1.00,130.00,10.00
 450 ,13,0,142.00,-2.00,0.00,-2.00,0.00,-2.50,30.00,0.00,34.00,0.00
 451 ,13,0,127.00,-49.00,4.00,3.00,3.00,0.00,-4.00,0.00,47.00,-25.00
 452 ,13,0,151.00,-32.00,1.00,-1.00,3.00,0.00,42.00,-2.00,-286.00,0.00
 453 ,13,1,20.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,44.00,31.00
 454 ,11,0,172.00,2.00,0.00,-9.00,0.00,-3.00,-31.00,2.00,134.00,-1.00
 455 ,12,1,70.00,-8.00,0.00,0.00,0.00,0.00,-22.00,2.00,-25.00,-2.00
 456 ,12,0,76.00,14.00,1.00,-1.00,3.00,0.00,-7.00,0.00,-12.00,-7.00
 457 ,12,1,26.00,-23.00,0.00,0.00,0.00,0.00,-2.00,0.00,-3.00,-17.00
 458 ,9,1,85.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,-12.00,1.00
 459 ,12,0,74.00,34.00,0.00,0.00,0.00,0.00,24.00,0.00,76.00,2.00
 460 ,13,0,90.00,11.00,0.00,0.00,0.00,0.00,5.00,0.00,37.00,23.00
 461 ,12,1,67.00,21.00,0.00,0.00,0.00,0.00,-6.00,0.00,-81.00,2.00
 462 ,13,0,115.00,-3.00,0.00,0.00,0.00,0.00,-4.00,0.00,52.00,-3.00
 463 ,12,0,102.00,-38.00,1.00,0.00,3.00,0.00,-11.00,-1.00,-46.00,3.00
 464 ,12,0,87.00,13.00,0.00,-1.00,0.00,-2.00,-17.00,0.00,43.00,-4.00
 465 ,12,0,212.00,-14.00,4.00,-1.00,3.00,0.00,77.00,0.00,-27.00,-2.00
 466 ,7,0,237.00,34.00,4.00,-1.00,3.00,0.00,56.00,2.00,233.00,0.00
 467 ,4,0,79.00,79.00,1.00,1.00,3.00,3.00,41.00,2.00,0.00,0.00
 468 ,10,0,129.00,22.00,0.00,0.00,0.00,0.00,97.00,0.00,172.00,-2.00
 469 ,12,0,85.00,47.00,1.00,1.00,3.00,3.00,29.00,1.00,-42.00,28.00
 470 ,13,0,158.00,-13.00,0.00,0.00,0.00,0.00,-20.00,-7.00,130.00,0.00
 471 ,12,0,149.00,16.00,2.00,0.00,3.00,0.00,-15.00,1.00,-1583.00,0.00
 472 ,13,1,110.00,-15.00,3.00,3.00,3.00,3.00,10.00,-1.00,-15.00,0.00
 473 ,12,1,205.00,0.00,0.00,-1.00,0.00,-2.00,46.00,1.00,-412.00,-1.00
 474 ,12,0,148.00,-2.00,0.00,0.00,0.00,0.00,12.00,0.00,-229.00,0.00
 475 ,12,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,367.00,31.00
 476 ,13,0,43.00,-25.00,0.00,0.00,0.00,0.00,-1.00,0.00,-1.00,24.00
 477 ,11,0,220.00,25.00,0.00,0.00,0.00,0.00,32.00,-3.00,180.00,0.00
 478 ,12,0,158.00,40.00,1.00,1.00,3.00,3.00,28.00,1.00,-167.00,-1.00
 479 ,11,0,105.00,-11.00,0.00,-1.00,0.00,-3.00,-17.00,0.00,72.00,-2.00
 480 ,11,0,48.00,-21.00,0.00,-1.00,0.00,-3.00,10.00,-1.00,-30.00,15.00
 481 ,11,0,184.00,31.00,2.00,0.00,3.00,0.50,-13.00,1.00,-152.00,3.00
 482 ,12,0,159.00,17.00,0.00,0.00,0.00,0.00,-14.00,-2.00,-1035.00,0.00
 483 ,12,0,163.00,26.00,7.00,3.00,3.00,0.00,43.00,3.00,-168.00,-1.00
 484 ,11,0,125.00,1.00,0.00,0.00,0.00,0.00,62.00,3.00,-851.00,0.00
 485 ,7,0,137.00,28.00,2.00,2.00,3.00,3.00,31.00,0.00,12.00,-1.00
 486 ,13,0,217.00,-6.00,1.00,-1.00,4.00,0.50,2.00,2.00,6593.00,0.00
 487 ,13,0,98.00,7.00,0.00,0.00,0.00,0.00,16.00,0.00,8.00,-8.00
 488 ,12,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00
 489 ,12,0,206.00,16.00,1.00,1.00,3.00,3.00,41.00,0.00,-388.00,0.00
 490 ,11,0,68.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,-58.00,-11.00
 491 ,13,0,164.00,9.00,0.00,0.00,0.00,0.00,-30.00,-3.00,102.00,0.00
 492 ,12,0,98.00,-2.00,0.00,0.00,0.00,0.00,3.00,0.00,785.00,0.00
 493 ,12,0,132.00,-9.00,0.00,0.00,0.00,0.00,8.00,3.00,-94.00,6.00
 494 ,12,1,127.00,-7.00,2.00,2.00,2.00,2.00,54.00,0.00,82.00,-2.00
 495 ,13,0,81.00,22.00,2.00,2.00,3.00,3.00,22.00,0.00,0.00,1.00
 496 ,13,0,118.00,-33.00,0.00,0.00,0.00,0.00,12.00,-1.00,18.00,-5.00
 497 ,12,0,62.00,0.00,0.00,0.00,0.00,0.00,-14.00,0.00,6.00,2.00
 498 ,13,0,122.00,-2.00,0.00,0.00,0.00,0.00,-26.00,0.00,31.00,0.00
 499 ,13,0,37.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,-16.00,31.00
 500 ,13,0,153.00,-9.00,0.00,0.00,0.00,0.00,23.00,2.00,138.00,2.00
 501 ,12,0,134.00,26.00,0.00,0.00,0.00,0.00,35.00,1.00,123.00,-23.00
 502 ,12,0,94.00,-47.00,0.00,-1.00,0.00,-3.00,-16.00,-1.00,-83.00,1.00
 503 ,12,0,279.00,-6.00,6.00,0.00,3.00,-0.33,-37.00,-6.00,-1154.00,0.00
 504 ,12,0,50.00,18.00,2.00,1.00,3.00,0.00,132.00,0.00,0.00,-2.00
 505 ,12,0,202.00,36.00,1.00,-2.00,0.00,-3.00,42.00,0.00,-374.00,0.00
 506 ,12,0,170.00,-13.00,2.00,0.00,3.50,0.50,129.00,-1.00,-106.00,0.00
 507 ,13,0,91.00,27.00,0.00,0.00,0.00,0.00,-2.00,1.00,-185.00,-14.00
 508 ,6,0,0.00,0.00,0.00,0.00,0.00,0.00,-6.00,0.00,0.00,-33.00
 509 ,13,0,44.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.00,31.00
 510 ,11,0,114.00,2.00,0.00,-1.00,0.00,-3.00,-4.00,2.00,77.00,4.00
 511 ,12,1,129.00,-1.00,0.00,0.00,0.00,0.00,1.00,1.00,-3.00,2.00
 512 ,13,0,134.00,2.00,1.00,1.00,3.00,3.00,47.00,0.00,-147.00,-1.00
 513 ,5,0,128.00,3.00,1.00,1.00,3.00,3.00,-70.00,1.00,0.00,0.00
 514 ,11,0,57.00,-72.00,0.00,0.00,0.00,0.00,-15.00,-1.00,183.00,2.00
 515 ,12,0,89.00,-1.00,2.00,1.00,2.50,-0.50,37.00,2.00,-5.00,0.00
 516 ,13,0,144.00,7.00,0.00,0.00,0.00,0.00,12.00,1.00,70.00,31.00
 517 ,13,0,92.00,71.00,0.00,0.00,0.00,0.00,16.00,1.00,-30.00,31.00
 518 ,10,0,112.00,-15.00,0.00,0.00,0.00,0.00,71.00,0.00,4.00,-18.00
 519 ,12,0,135.00,61.00,2.00,2.00,2.50,2.50,31.00,2.00,56.00,23.00
 520 ,12,0,37.00,-38.00,0.00,0.00,0.00,0.00,-10.00,-3.00,-94.00,-2.00
 521 ,12,0,122.00,-4.00,0.00,0.00,0.00,0.00,-3.00,-3.00,-159.00,0.00
 522 ,13,0,28.00,-30.00,0.00,0.00,0.00,0.00,-6.00,0.00,-42.00,11.00
 523 ,12,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00
 524 ,12,1,152.00,-36.00,0.00,0.00,0.00,0.00,-5.00,0.00,-142.00,20.00
 525 ,13,0,148.00,-2.00,0.00,0.00,0.00,0.00,-1.00,0.00,-1055.00,0.00
 526 ,13,0,0.00,0.00,1.00,1.00,0.00,0.00,24.00,0.00,0.00,31.00
 527 ,12,0,128.00,45.00,0.00,0.00,0.00,0.00,10.00,1.00,-24.00,0.00
 528 ,5,0,40.00,-8.00,0.00,0.00,0.00,0.00,-14.00,0.00,6.00,4.00
 529 ,12,0,90.00,53.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,-6.00
 530 ,12,0,26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,31.00
 531 ,11,0,120.00,-23.00,0.00,0.00,0.00,0.00,-9.00,2.00,-219.00,5.00
 532 ,12,0,231.00,6.00,1.00,-1.00,3.00,0.00,65.00,2.00,-7253.00,0.00
 533 ,7,0,60.00,-9.00,0.00,-1.00,0.00,-3.00,-11.00,0.00,-32.00,-15.00
 534 ,12,1,162.00,28.00,0.00,-1.00,0.00,-3.00,8.00,-8.00,-96.00,0.00
 535 ,11,0,112.00,-1.00,0.00,0.00,0.00,0.00,-59.00,0.00,34.00,0.00
 536 ,11,0,25.00,16.00,0.00,0.00,0.00,0.00,-2.00,0.00,0.00,-112.00
 537 ,12,0,121.00,18.00,2.00,2.00,3.00,3.00,1.00,2.00,-9.00,3.00
 538 ,13,0,161.00,18.00,2.00,2.00,3.00,3.00,15.00,-3.00,-86.00,1.00
 539 ,12,0,89.00,-40.00,1.00,1.00,3.00,3.00,-23.00,0.00,-1620.00,0.00
 540 ,13,0,159.00,65.00,0.00,-1.00,0.00,-3.00,23.00,5.00,178.00,0.00
 541 ,12,0,111.00,35.00,0.00,0.00,0.00,0.00,111.00,3.00,-43.00,-2.00
 542 ,13,0,171.00,32.00,0.00,0.00,0.00,0.00,27.00,3.00,-1914.00,-5.00
 543 ,12,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00
